run,tick,insert,gravity,movement,behavior,reset,paint,total
0,0,0.0015,0.2501,0.0539,0.2706,0.0832,0.0573,0.7166
0,1,0.0011,0.1841,0.0228,0.2002,0.083,0.0582,0.5494
0,2,0.0011,0.1985,0.0239,0.2007,0.0831,0.0565,0.5638
0,3,0.0012,0.1817,0.0306,0.1957,0.0869,0.0556,0.5517
0,4,0.0005,0.1734,0.0263,0.4361,0.0928,0.0949,0.824
0,5,0.0009,0.3864,0.0459,0.307,0.0964,0.0896,0.9262
0,6,0.0009,0.2773,0.0472,0.2503,0.0972,0.0892,0.7621
0,7,0.0008,0.1951,0.0489,0.2542,0.098,0.0879,0.6849
0,8,0.0012,0.2429,0.0516,0.2533,0.1033,0.0897,0.742
0,9,0.0011,0.189,0.0574,0.2463,0.1046,0.083,0.6814
0,10,0.0008,0.1899,0.0599,0.2512,0.0979,0.082,0.6817
0,11,0.001,0.189,0.0622,0.2502,0.0978,0.0825,0.6827
0,12,0.001,0.1976,0.0576,0.2443,0.093,0.0605,0.654
0,13,0.0007,0.1686,0.0451,0.1985,0.0873,0.0536,0.5538
0,14,0.0011,0.1857,0.0513,0.2047,0.083,0.0588,0.5846
0,15,0.0009,0.1841,0.0504,0.2045,0.0831,0.0554,0.5784
0,16,0.001,0.2542,0.1002,0.2092,0.0831,0.0557,0.7034
0,17,0.0011,0.1837,0.0509,0.2088,0.087,0.0553,0.5868
0,18,0.001,0.1858,0.0492,0.2064,0.0831,0.0633,0.5888
0,19,0.0011,0.1839,0.051,0.2097,0.083,0.0554,0.5841
0,20,0.0007,0.1738,0.0457,0.2055,0.0829,0.0549,0.5635
0,21,0.0011,0.1802,0.0515,0.2097,0.087,0.0554,0.5849
0,22,0.001,0.1832,0.0585,0.2081,0.0831,0.0553,0.5892
0,23,0.001,0.1838,0.0548,0.2062,0.0832,0.0557,0.5847
0,24,0.0006,0.1681,0.0695,0.2029,0.0868,0.0557,0.5836
0,25,0.0011,0.1855,0.0574,0.2075,0.0843,0.0587,0.5945
0,26,0.0006,0.173,0.0513,0.2072,0.0831,0.053,0.5682
0,27,0.001,0.1917,0.0572,0.2037,0.0863,0.0552,0.5951
