run,tick,insert,gravity,movement,behavior,reset,paint,total
0,0,0.0063,0.029,0.0098,0.1482,0.0179,0.0528,0.264
0,1,0.0027,0.0183,0.0101,0.152,0.0193,0.0457,0.2481
0,2,0.0027,0.0179,0.0109,0.1449,0.019,0.0455,0.2409
0,3,0.0027,0.0191,0.0101,0.1241,0.0172,0.0471,0.2203
0,4,0.0027,0.017,0.015,0.1248,0.0188,0.0495,0.2278
0,5,0.0028,0.0185,0.0111,0.1256,0.0186,0.0456,0.2222
0,6,0.0026,0.0183,0.0117,0.1443,0.0144,0.0521,0.2434
0,7,0.0027,0.0182,0.0124,0.1594,0.0148,0.0461,0.2536
0,8,0.0029,0.0173,0.0149,0.1526,0.0137,0.0491,0.2505
0,9,0.0027,0.0177,0.0161,0.1215,0.0141,0.0453,0.2174
0,10,0.0026,0.018,0.0202,0.1199,0.0142,0.0466,0.2215
0,11,0.0026,0.0184,0.0146,0.1218,0.017,0.046,0.2204
0,12,0.0026,0.0186,0.0151,0.1268,0.014,0.0494,0.2265
0,13,0.0026,0.0184,0.0204,0.1196,0.0158,0.0482,0.225
0,14,0.0026,0.0182,0.0166,0.1211,0.0146,0.0447,0.2178
0,15,0.0026,0.0202,0.0208,0.1194,0.015,0.0456,0.2236
0,16,0.0027,0.0212,0.0167,0.1625,0.0158,0.0472,0.2661
0,17,0.0029,0.0197,0.0174,0.1216,0.0144,0.0494,0.2254
0,18,0.0025,0.019,0.0173,0.1287,0.0146,0.0454,0.2275
0,19,0.0024,0.0205,0.0181,0.1228,0.0138,0.0453,0.2229
0,20,0.0026,0.0188,0.0211,0.1486,0.0154,0.0463,0.2528
0,21,0.0025,0.0206,0.0184,0.1432,0.0144,0.0491,0.2482
0,22,0.0027,0.0197,0.0216,0.1481,0.0168,0.0459,0.2548
0,23,0.0026,0.0177,0.0224,0.1583,0.0147,0.0456,0.2613
0,24,0.0028,0.0183,0.0199,0.1193,0.0141,0.0511,0.2255
0,25,0.0027,0.0184,0.0198,0.124,0.0166,0.0452,0.2267
0,26,0.0025,0.0184,0.0206,0.12,0.0141,0.0452,0.2208
0,27,0.0036,0.0176,0.0231,0.1708,0.0148,0.0449,0.2748
0,28,0.0037,0.0181,0.0219,0.1226,0.0156,0.0495,0.2314
0,29,0.0026,0.0173,0.0212,0.1614,0.0151,0.0491,0.2667
0,30,0.0026,0.0185,0.0216,0.1221,0.0142,0.0475,0.2265
0,31,0.0027,0.0174,0.0216,0.1189,0.0157,0.0484,0.2247
0,32,0.0025,0.0182,0.0271,0.1483,0.0152,0.0488,0.2601
0,33,0.0034,0.0192,0.0211,0.1229,0.014,0.05,0.2306
0,34,0.0026,0.0265,0.0265,0.1346,0.0192,0.0542,0.2636
0,35,0.0032,0.0174,0.0231,0.1236,0.015,0.0568,0.2391
