run,tick,insert,gravity,movement,behavior,reset,paint,total
0,0,0.0077,3.8821,0.376,5.8513,2.4008,0.8091,13.327
0,1,0.0065,3.8788,0.4072,5.7499,2.386,0.8006,13.229
0,2,0.0063,3.8561,0.4348,5.7065,2.3851,0.7979,13.1867
0,3,0.0067,3.8501,0.4676,5.7376,2.41,0.7997,13.2717
0,4,0.0064,3.8507,0.5044,5.7663,2.3897,0.8033,13.3208
0,5,0.0063,3.8588,0.546,5.7697,2.4115,0.7976,13.3899
0,6,0.0064,3.851,0.5896,5.7653,2.4004,0.7992,13.4119
0,7,0.0064,3.8662,0.6356,5.8026,2.4107,0.8001,13.5216
0,8,0.0064,3.8855,0.6898,5.8128,2.3937,0.8043,13.5925
0,9,0.0066,3.83,0.7305,5.8118,2.3839,0.7993,13.5621
0,10,0.0063,3.8775,0.7823,5.8287,2.4035,0.7999,13.6982
0,11,0.0066,3.8715,0.8396,5.8362,2.3819,0.8008,13.7366
0,12,0.0067,3.8236,0.888,5.8464,2.3847,0.7986,13.748
0,13,0.0064,3.8546,0.9426,5.849,2.3945,0.8006,13.8477
0,14,0.0065,3.8512,1.0048,5.8651,2.404,0.7983,13.9299
0,15,0.0063,3.8469,1.0475,5.8741,2.3798,0.8013,13.9559
0,16,0.0066,3.8713,1.0918,5.8906,2.3935,0.7993,14.0531
0,17,0.0067,3.8522,1.1355,5.9006,2.4021,0.7984,14.0955
0,18,0.0065,3.8722,1.1776,5.9466,2.3996,0.7988,14.2013
0,19,0.0066,3.8671,1.2228,5.9275,2.4037,0.7991,14.2268
0,20,0.0064,3.854,1.2563,5.9399,2.3835,0.8072,14.2473
0,21,0.0067,3.8721,1.2927,5.9701,2.3824,0.7995,14.3235
0,22,0.0067,3.8612,1.3477,5.9704,2.3824,0.7968,14.3652
0,23,0.0065,3.8558,1.3635,5.9839,2.4067,0.7992,14.4156
0,24,0.0065,3.8805,1.404,5.9882,2.3899,0.8,14.4691
0,25,0.0063,3.8313,1.4224,6.0099,2.4058,0.801,14.4767
0,26,0.0065,3.8704,1.4469,6.0151,2.4,0.7996,14.5385
0,27,0.0068,3.8578,1.4814,6.0278,2.3833,0.7983,14.5554
0,28,0.0066,3.8552,1.4987,6.041,2.3825,0.7998,14.5838
0,29,0.0065,3.8513,1.5279,6.0779,2.398,0.7996,14.6612
0,30,0.0066,3.8564,1.5522,6.071,2.3825,0.7994,14.6681
0,31,0.0067,3.8595,1.5619,6.0766,2.4024,0.8007,14.7078
0,32,0.0066,3.8587,1.5817,6.1082,2.394,0.7981,14.7473
0,33,0.0066,3.9038,1.5908,6.0996,2.3901,0.7968,14.7877
0,34,0.0063,3.8531,1.6093,6.1085,2.3863,0.7996,14.7631
0,35,0.0064,3.8731,1.6335,6.1133,2.3934,0.799,14.8187
0,36,0.0065,3.8606,1.6556,6.151,2.4003,0.7988,14.8728
0,37,0.0064,3.8928,1.6608,6.1388,2.3937,0.8008,14.8933
0,38,0.0064,3.896,1.6858,6.1447,2.3973,0.7997,14.9299
0,39,0.0066,3.8685,1.7121,6.1596,2.388,0.8005,14.9353
0,40,0.0063,3.875,1.7327,6.1727,2.4059,0.8011,14.9937
0,41,0.0067,3.858,1.755,6.1797,2.402,0.803,15.0044
0,42,0.0064,3.8542,1.7695,6.207,2.383,0.8002,15.0203
0,43,0.0067,3.8878,1.78,6.216,2.4127,0.7996,15.1028
0,44,0.0066,3.8881,1.8153,6.213,2.4021,0.8001,15.1252
0,45,0.0066,3.8646,1.8317,6.226,2.3816,0.7997,15.1102
0,46,0.0066,3.8707,1.8554,6.2328,2.3832,0.7998,15.1485
0,47,0.0068,3.8783,1.8779,6.2474,2.3851,0.8019,15.1974
0,48,0.0066,3.8369,1.9008,6.2616,2.4088,0.8057,15.2204
0,49,0.0065,3.8784,1.877,6.2552,2.3936,0.7994,15.2101
0,50,0.0068,3.8609,1.9022,6.298,2.3801,0.7996,15.2476
0,51,0.0068,3.8956,1.9291,6.2836,2.3837,0.7991,15.2979
0,52,0.0066,3.8614,1.9498,6.3027,2.3832,0.7983,15.302
0,53,0.0065,3.8696,1.9692,6.5694,2.4069,0.7987,15.6203
0,54,0.0065,3.89,1.9956,6.3165,2.395,0.8001,15.4037
0,55,0.0065,3.8632,2.0064,6.3241,2.4103,0.7964,15.4069
0,56,0.0065,3.863,2.0298,6.3345,2.4073,0.8,15.4411
0,57,0.0065,3.8645,2.0505,6.3725,2.395,0.7984,15.4874
0,58,0.0065,3.9012,2.0615,6.3599,2.376,0.7978,15.5029
0,59,0.0066,3.8644,2.0844,6.3706,2.4099,0.8001,15.536
0,60,0.0064,3.8684,2.1196,6.3829,2.3829,0.8004,15.5606
0,61,0.0064,3.8681,2.1073,6.383,2.3892,0.8019,15.5559
0,62,0.0064,3.8732,2.1295,6.3966,2.391,0.7998,15.5965
0,63,0.0067,3.8902,2.1584,6.4076,2.3827,0.7998,15.6454
0,64,0.0063,3.8852,2.1716,6.4419,2.4083,0.8001,15.7134
0,65,0.0063,3.8847,2.1913,6.4219,2.4018,0.7991,15.7051
0,66,0.0065,3.9014,2.212,6.4332,2.4013,0.7995,15.7539
0,67,0.0064,3.8685,2.2116,6.4308,2.4102,0.8001,15.7276
0,68,0.0063,3.807,2.2426,6.4524,2.3873,0.8011,15.6967
0,69,0.0065,3.8629,2.2531,6.4987,2.4524,0.7998,15.8734
0,70,0.0066,3.8494,2.2677,6.4694,2.3947,0.8007,15.7885
0,71,0.0066,3.9109,2.2792,6.4833,2.3898,0.7965,15.8663
0,72,0.0065,3.8682,2.3081,6.4996,2.3931,0.7982,15.8737
0,73,0.0064,3.8682,2.2976,6.4894,2.4203,0.7969,15.8788
0,74,0.0066,3.8601,2.3174,6.5226,2.4041,0.7997,15.9105
0,75,0.0063,3.8841,2.3448,6.5206,2.4046,0.7995,15.9599
