run,tick,insert,gravity,movement,behavior,reset,paint,total
0,0,0.0035,0.0347,0.0562,0.3471,0.0254,0.0932,0.5601
0,1,0.0019,0.0341,0.0592,0.3531,0.029,0.0921,0.5694
0,2,0.0014,0.0342,0.0568,0.3552,0.0276,0.0898,0.565
0,3,0.0019,0.0345,0.0592,0.3482,0.0311,0.0913,0.5662
0,4,0.0019,0.0426,0.0636,0.346,0.0319,0.091,0.577
0,5,0.0014,0.04,0.0632,0.3499,0.0309,0.0906,0.576
0,6,0.001,0.0423,0.0691,0.3511,0.0302,0.0877,0.5814
0,7,0.001,0.0429,0.07,0.3534,0.0318,0.0937,0.5928
0,8,0.0014,0.0452,0.0777,0.3553,0.0303,0.0899,0.5998
0,9,0.0038,0.0411,0.0803,0.3664,0.0331,0.0921,0.6168
0,10,0.0011,0.0414,0.0847,0.3557,0.0323,0.0915,0.6067
0,11,0.0019,0.042,0.0897,0.3652,0.032,0.0909,0.6217
0,12,0.0017,0.0424,0.0924,0.3684,0.0318,0.0911,0.6278
0,13,0.0011,0.0422,0.093,0.3651,0.0333,0.1022,0.6369
0,14,0.0058,0.0435,0.1005,0.3633,0.0315,0.0943,0.6389
0,15,0.0015,0.0335,0.1004,0.3801,0.0313,0.0934,0.6402
0,16,0.0022,0.0429,0.1078,0.3849,0.0323,0.093,0.6631
0,17,0.001,0.0437,0.1058,0.3843,0.0317,0.0914,0.6579
0,18,0.0031,0.0426,0.1117,0.3792,0.0314,0.0932,0.6612
0,19,0.0024,0.0452,0.1153,0.3898,0.0359,0.0926,0.6812
0,20,0.0017,0.0423,0.1176,0.4052,0.0258,0.088,0.6806
0,21,0.0015,0.0388,0.127,0.4264,0.0211,0.0893,0.7041
0,22,0.0044,0.0347,0.1182,0.4218,0.0282,0.0904,0.6977
0,23,0.0011,0.0404,0.1183,0.4224,0.0308,0.0913,0.7043
0,24,0.0039,0.0429,0.1184,0.4154,0.0316,0.0902,0.7024
0,25,0.0018,0.042,0.1211,0.4287,0.0322,0.0909,0.7167
0,26,0.0015,0.0411,0.1192,0.428,0.034,0.0908,0.7146
0,27,0.0011,0.0432,0.1208,0.4312,0.0338,0.0911,0.7212
0,28,0.0012,0.0432,0.1212,0.4345,0.0317,0.0918,0.7236
0,29,0.0017,0.0432,0.1178,0.4431,0.0303,0.0915,0.7276
0,30,0.0014,0.0417,0.1168,0.4312,0.0326,0.091,0.7147
0,31,0.0016,0.0469,0.1232,0.4492,0.0311,0.096,0.748
0,32,0.0013,0.0414,0.1231,0.4781,0.0283,0.0916,0.7638
0,33,0.0014,0.0341,0.1237,0.4692,0.0275,0.0877,0.7436
0,34,0.0018,0.0354,0.1235,0.465,0.027,0.0912,0.7439
0,35,0.0017,0.0359,0.1225,0.4656,0.0262,0.0907,0.7426
0,36,0.0017,0.0351,0.1254,0.467,0.0268,0.0908,0.7468
0,37,0.0013,0.0345,0.1255,0.4702,0.0279,0.0901,0.7495
0,38,0.0013,0.0347,0.1227,0.4727,0.0282,0.096,0.7556
0,39,0.0049,0.0366,0.128,0.4845,0.0251,0.0908,0.7699
0,40,0.0019,0.0358,0.1252,0.4881,0.0276,0.0904,0.769
0,41,0.0019,0.0354,0.1289,0.4929,0.0265,0.0904,0.776
0,42,0.0018,0.035,0.1286,0.4756,0.0312,0.0915,0.7637
0,43,0.0011,0.0444,0.1275,0.4829,0.0331,0.0914,0.7804
0,44,0.0042,0.0437,0.1277,0.4873,0.0306,0.0947,0.7882
