run,tick,insert,gravity,movement,behavior,reset,paint,total
0,0,0.0117,0.0895,0.2307,1.4492,0.0596,0.3518,2.1925
0,1,0.0046,0.083,0.2458,1.5803,0.0576,0.3566,2.3279
0,2,0.0055,0.0848,0.2361,1.4067,0.0617,0.35,2.1448
0,3,0.0047,0.0807,0.2635,1.4519,0.0571,0.3498,2.2077
0,4,0.0051,0.0837,0.2661,1.4203,0.0604,0.3548,2.1904
0,5,0.0041,0.0876,0.2761,1.4514,0.0594,0.3952,2.2738
0,6,0.0044,0.0846,0.3127,1.4423,0.0565,0.345,2.2455
0,7,0.0048,0.085,0.2983,1.4415,0.0563,0.3533,2.2392
0,8,0.0048,0.0847,0.3312,1.4948,0.0534,0.3653,2.3342
0,9,0.006,0.0816,0.3597,1.4934,0.0585,0.3519,2.3511
0,10,0.0045,0.08,0.3937,1.509,0.0581,0.3516,2.3969
0,11,0.0051,0.0845,0.4081,1.5351,0.0558,0.3458,2.4344
0,12,0.0049,0.0881,0.4038,1.5073,0.0569,0.3882,2.4492
0,13,0.0046,0.0828,0.4322,1.518,0.0583,0.3692,2.4651
0,14,0.006,0.0852,0.4457,1.55,0.0534,0.3579,2.4982
0,15,0.0065,0.0824,0.5373,1.5592,0.0595,0.3693,2.6142
0,16,0.005,0.08,0.4624,1.5741,0.0568,0.3587,2.537
0,17,0.0056,0.0793,0.5495,1.5876,0.0576,0.3715,2.6511
0,18,0.0054,0.0825,0.5573,1.6083,0.0666,0.356,2.6761
0,19,0.0075,0.0866,0.514,1.6123,0.0567,0.3449,2.622
0,20,0.0051,0.0829,0.5456,1.632,0.0649,0.3434,2.6739
0,21,0.0078,0.0848,0.6155,1.6352,0.0564,0.3473,2.747
0,22,0.0051,0.0871,0.5844,1.6871,0.0569,0.3577,2.7783
0,23,0.0055,0.0829,0.575,1.6956,0.0573,0.3568,2.7731
0,24,0.0051,0.0843,0.5793,1.7047,0.0587,0.3382,2.7703
0,25,0.0052,0.0818,0.587,1.7057,0.0604,0.3432,2.7833
0,26,0.0046,0.0838,0.5939,1.7288,0.0587,0.3605,2.8303
0,27,0.0047,0.087,0.6195,1.7595,0.054,0.3645,2.8892
0,28,0.0051,0.0844,0.6136,1.782,0.0567,0.3531,2.8949
0,29,0.0069,0.0867,0.5701,1.7538,0.0611,0.3408,2.8194
0,30,0.0038,0.087,0.5777,1.7872,0.0592,0.3598,2.8747
0,31,0.0052,0.0885,0.6212,1.8242,0.0539,0.3574,2.9504
0,32,0.0055,0.0837,0.6005,1.8254,0.0584,0.3523,2.9258
0,33,0.0038,0.0906,0.6106,1.8556,0.0644,0.362,2.987
0,34,0.0056,0.0836,0.6011,1.8474,0.0561,0.3254,2.9192
0,35,0.0046,0.086,0.6034,1.8961,0.059,0.3593,3.0084
0,36,0.005,0.0891,0.6263,1.8723,0.0514,0.3618,3.0059
0,37,0.0043,0.0858,0.5607,1.8726,0.0584,0.3419,2.9237
0,38,0.0088,0.0832,0.5962,1.9069,0.0604,0.3613,3.0168
0,39,0.0047,0.0773,0.6274,1.9234,0.0559,0.3443,3.033
0,40,0.0039,0.0907,0.6271,1.9178,0.0569,0.3635,3.0599
0,41,0.005,0.0879,0.6268,1.9242,0.0572,0.3581,3.0592
0,42,0.0045,0.0854,0.6172,1.9207,0.0674,0.4094,3.1046
0,43,0.0044,0.0836,0.6289,1.9519,0.0571,0.3472,3.0731
