run,tick,insert,gravity,movement,behavior,reset,paint,total
0,0,0.0082,0.0716,0.241,1.3588,0.0583,0.345,2.0829
0,1,0.0071,0.0842,0.233,1.4967,0.0581,0.3484,2.2275
0,2,0.0075,0.084,0.2379,1.4259,0.0598,0.356,2.1711
0,3,0.0073,0.0885,0.2559,1.354,0.0616,0.3464,2.1137
0,4,0.0073,0.0873,0.2779,1.4016,0.0585,0.3446,2.1772
0,5,0.0047,0.085,0.2799,1.4019,0.0582,0.3493,2.179
0,6,0.0065,0.0853,0.3035,1.4022,0.0577,0.3513,2.2065
0,7,0.0045,0.0841,0.326,1.4012,0.0512,0.3504,2.2174
0,8,0.0045,0.0946,0.2931,1.4189,0.0594,0.3445,2.215
0,9,0.0075,0.1375,0.3719,1.4316,0.0582,0.3491,2.3558
0,10,0.0049,0.0846,0.3704,1.4458,0.0596,0.3467,2.312
0,11,0.0072,0.0839,0.3819,1.4316,0.0604,0.3373,2.3023
0,12,0.0044,0.0891,0.4161,1.4561,0.0579,0.3482,2.3718
0,13,0.0043,0.0804,0.4503,1.492,0.1148,0.3696,2.5114
0,14,0.0075,0.0789,0.4483,1.5158,0.0537,0.3683,2.4725
0,15,0.0079,0.0791,0.4404,1.5426,0.0514,0.3617,2.4831
0,16,0.0046,0.0838,0.4463,1.5275,0.0594,0.3376,2.4592
0,17,0.0041,0.0833,0.478,1.569,0.0494,0.36,2.5438
0,18,0.0043,0.0839,0.497,1.6052,0.0561,0.3444,2.5909
0,19,0.0044,0.0821,0.534,1.6152,0.0584,0.3448,2.6389
0,20,0.0049,0.0843,0.5424,1.5773,0.0609,0.3478,2.6176
0,21,0.0047,0.0981,0.5346,1.6671,0.0498,0.3388,2.6931
0,22,0.0048,0.0888,0.581,1.6622,0.0577,0.3593,2.7538
0,23,0.0046,0.0845,0.5665,1.6739,0.0508,0.3513,2.7316
0,24,0.0082,0.0797,0.5865,1.6777,0.0573,0.3499,2.7593
0,25,0.0063,0.0867,0.5893,1.6962,0.0568,0.3457,2.781
0,26,0.0073,0.0883,0.6091,1.7026,0.058,0.3617,2.827
0,27,0.0072,0.0843,0.6113,1.7624,0.0532,0.3642,2.8826
0,28,0.0046,0.0782,0.5614,1.749,0.0559,0.3585,2.8076
0,29,0.0047,0.0867,0.5918,1.7577,0.0501,0.353,2.844
0,30,0.0042,0.0841,0.609,1.7677,0.0577,0.3462,2.8689
0,31,0.0072,0.0925,0.615,1.838,0.0554,0.3577,2.9658
0,32,0.0049,0.0851,0.6118,1.8148,0.0583,0.3508,2.9257
0,33,0.0066,0.0888,0.6094,1.8087,0.0576,0.3416,2.9127
0,34,0.0049,0.0906,0.5825,1.8122,0.0577,0.3567,2.9046
0,35,0.0057,0.0868,0.5998,1.8654,0.0588,0.3554,2.9719
0,36,0.0065,0.0878,0.6049,1.8303,0.0581,0.3387,2.9263
0,37,0.004,0.0866,0.5998,1.8807,0.0526,0.3993,3.023
0,38,0.0073,0.086,0.6138,1.8832,0.0575,0.3489,2.9967
0,39,0.0069,0.0865,0.5963,1.8774,0.0596,0.3582,2.9849
0,40,0.004,0.0983,0.5747,1.9047,0.0568,0.359,2.9975
0,41,0.0039,0.0888,0.6332,1.9318,0.0492,0.3594,3.0663
0,42,0.0071,0.0888,0.6007,1.9041,0.056,0.354,3.0107
0,43,0.0073,0.0855,0.601,1.9419,0.057,0.3486,3.0413
0,44,0.0045,0.0944,0.6238,1.9509,0.0561,0.3477,3.0774
0,45,0.0074,0.0899,0.6316,1.983,0.0571,0.3482,3.1172
0,46,0.0047,0.0776,0.6241,1.9617,0.0577,0.3464,3.0722
0,47,0.0071,0.0842,0.6423,2.0028,0.0513,0.367,3.1547
0,48,0.0044,0.0836,0.628,1.9495,0.0567,0.3389,3.0611
0,49,0.0068,0.0912,0.6063,1.9461,0.0583,0.3548,3.0635
0,50,0.0073,0.0929,0.6246,1.9753,0.0574,0.3442,3.1017
0,51,0.0045,0.089,0.6319,1.9725,0.0584,0.3458,3.1021
0,52,0.0045,0.0869,0.6462,1.9927,0.0609,0.3776,3.1688
0,53,0.0045,0.0873,0.6531,2.0229,0.0577,0.3524,3.1779
0,54,0.0049,0.0896,0.6198,2.0186,0.0605,0.3505,3.1439
0,55,0.0047,0.0924,0.6543,2.0218,0.0579,0.3401,3.1712
0,56,0.0073,0.0885,0.6581,2.0551,0.0498,0.3446,3.2034
0,57,0.0075,0.0926,0.6554,2.0655,0.0509,0.4021,3.274
0,58,0.0064,0.089,0.6312,2.0373,0.0613,0.3507,3.1759
0,59,0.007,0.0888,0.6416,2.0573,0.0577,0.3486,3.201
0,60,0.0038,0.0908,0.6567,2.0834,0.0577,0.3559,3.2483
0,61,0.0071,0.0929,0.6245,2.0602,0.0584,0.3415,3.1846
0,62,0.0073,0.0914,0.6649,2.0641,0.0569,0.3428,3.2274
0,63,0.0043,0.0795,0.6828,2.1169,0.0503,0.3515,3.2853
0,64,0.0043,0.089,0.6737,2.122,0.0538,0.3587,3.3015
0,65,0.0064,0.0901,0.6484,2.1034,0.0605,0.3493,3.2581
0,66,0.0067,0.0888,0.6743,2.0903,0.0582,0.3544,3.2727
0,67,0.0068,0.0935,0.6634,2.0964,0.058,0.3588,3.2769
0,68,0.0069,0.0873,0.6748,2.1309,0.0618,0.3401,3.3018
0,69,0.0064,0.0916,0.695,2.1546,0.0572,0.4179,3.4227
0,70,0.0039,0.0882,0.6867,2.1655,0.0575,0.3445,3.3463
0,71,0.0039,0.0915,0.6781,2.1169,0.0586,0.3469,3.2959
0,72,0.0071,0.0928,0.6862,2.1246,0.0582,0.3378,3.3067
