run,tick,insert,gravity,movement,behavior,reset,paint,total
0,72,0.0016,0.0478,0.1778,0.553,0.0284,0.0935,0.9021
0,73,0.0011,0.0442,0.1393,0.5355,0.0307,0.0883,0.8391
0,74,0.001,0.0447,0.1424,0.5284,0.0283,0.0916,0.8364
0,75,0.001,0.032,0.1422,0.5576,0.0289,0.0938,0.8555
0,76,0.004,0.0445,0.1451,0.5368,0.029,0.0909,0.8503
0,77,0.0011,0.0453,0.145,0.5393,0.0307,0.0914,0.8528
0,78,0.0011,0.0451,0.145,0.5385,0.0291,0.088,0.8468
0,79,0.0009,0.0449,0.1446,0.5404,0.0289,0.0953,0.855
0,80,0.004,0.0455,0.1495,0.5614,0.0278,0.0937,0.8819
0,81,0.0012,0.0458,0.1437,0.5465,0.0301,0.0914,0.8587
0,82,0.001,0.0459,0.1479,0.5349,0.0295,0.0912,0.8504
0,83,0.001,0.0462,0.1591,0.5676,0.028,0.0923,0.8942
0,84,0.0011,0.0455,0.1528,0.5693,0.0273,0.0886,0.8846
0,85,0.0041,0.0446,0.1509,0.5686,0.0274,0.093,0.8886
0,86,0.0012,0.0448,0.1502,0.544,0.029,0.0917,0.8609
0,87,0.0009,0.0458,0.1513,0.5444,0.0303,0.0914,0.8641
0,88,0.0011,0.0449,0.1493,0.545,0.0308,0.091,0.8621
0,89,0.0011,0.0455,0.15,0.5505,0.0304,0.0912,0.8687
0,90,0.0011,0.045,0.1491,0.5455,0.0304,0.0903,0.8614
0,91,0.0021,0.0446,0.1509,0.5712,0.0288,0.0927,0.8903
0,92,0.0013,0.036,0.1485,0.5533,0.0296,0.0962,0.8649
0,93,0.0019,0.0468,0.1492,0.5527,0.0275,0.0969,0.875
0,94,0.0015,0.0469,0.1519,0.5501,0.0313,0.0936,0.8753
0,95,0.0042,0.0445,0.1523,0.558,0.03,0.0885,0.8775
0,96,0.001,0.0452,0.1534,0.5451,0.0298,0.0944,0.8689
0,97,0.0011,0.0482,0.2045,0.5739,0.0281,0.0937,0.9495
0,98,0.004,0.0448,0.1525,0.545,0.0299,0.0944,0.8706
0,99,0.0014,0.0443,0.1524,0.5459,0.0306,0.0914,0.866
0,100,0.0014,0.0449,0.1511,0.5467,0.0295,0.0908,0.8644
0,101,0.001,0.0454,0.1516,0.5599,0.0305,0.0907,0.8791
