run,tick,insert,gravity,movement,behavior,reset,paint,total
0,0,0.0025,0.0482,0.0555,0.3209,0.0125,0.0886,0.5282
0,1,0.0012,0.0436,0.0562,0.3258,0.0129,0.0867,0.5264
0,2,0.0011,0.0436,0.0592,0.32,0.0131,0.0863,0.5233
0,3,0.0011,0.0438,0.0581,0.3274,0.0119,0.0862,0.5285
0,4,0.001,0.0438,0.0611,0.3368,0.013,0.0868,0.5425
0,5,0.0012,0.0437,0.0635,0.3412,0.0118,0.0867,0.5481
0,6,0.0038,0.0439,0.0667,0.3427,0.0132,0.0867,0.557
0,7,0.001,0.0438,0.0704,0.339,0.0118,0.0867,0.5527
0,8,0.001,0.044,0.0741,0.3479,0.0137,0.0866,0.5673
0,9,0.001,0.0439,0.0771,0.3503,0.0132,0.0867,0.5722
0,10,0.001,0.0439,0.0841,0.3485,0.0132,0.0867,0.5774
0,11,0.0016,0.0442,0.0866,0.3535,0.0118,0.0867,0.5844
0,12,0.0011,0.0441,0.0902,0.3555,0.0118,0.0866,0.5893
0,13,0.0011,0.0442,0.094,0.363,0.0138,0.0867,0.6028
0,14,0.0011,0.0442,0.0977,0.3604,0.0133,0.0867,0.6034
0,15,0.001,0.0444,0.1008,0.3736,0.0132,0.0871,0.6201
0,16,0.0014,0.0444,0.1041,0.3743,0.0131,0.0867,0.624
0,17,0.0011,0.0446,0.1071,0.3786,0.0132,0.0867,0.6313
0,18,0.0011,0.0451,0.1128,0.38,0.0119,0.0867,0.6376
0,19,0.0014,0.0448,0.1123,0.3947,0.0137,0.0868,0.6537
0,20,0.0011,0.045,0.1138,0.3946,0.0123,0.0869,0.6537
0,21,0.0013,0.0453,0.1144,0.4026,0.0132,0.0931,0.6699
0,22,0.0012,0.046,0.1148,0.4107,0.0135,0.0867,0.6729
0,23,0.0012,0.0455,0.1176,0.4202,0.0119,0.0866,0.683
0,24,0.0011,0.0458,0.1164,0.4111,0.0133,0.0867,0.6744
0,25,0.0017,0.0461,0.1178,0.4265,0.0122,0.0867,0.691
0,26,0.0018,0.0465,0.1199,0.4249,0.0159,0.0901,0.6991
0,27,0.0012,0.0468,0.1178,0.433,0.0118,0.0866,0.6972
0,28,0.0014,0.0466,0.1203,0.4333,0.012,0.0866,0.7002
0,29,0.001,0.0467,0.1179,0.4455,0.0132,0.087,0.7113
0,30,0.0011,0.047,0.1176,0.4408,0.0124,0.0868,0.7057
0,31,0.001,0.0469,0.1173,0.4501,0.0138,0.0868,0.7159
0,32,0.0013,0.0471,0.1195,0.4457,0.0122,0.0866,0.7124
0,33,0.0011,0.0472,0.1198,0.4532,0.0124,0.0867,0.7204
0,34,0.0013,0.0475,0.1205,0.4517,0.0131,0.0907,0.7248
0,35,0.0012,0.0479,0.1213,0.4664,0.0136,0.0866,0.737
0,36,0.0011,0.0478,0.1223,0.4583,0.0118,0.0872,0.7285
0,37,0.0011,0.0479,0.1223,0.4659,0.0132,0.0916,0.742
0,38,0.0012,0.0478,0.1223,0.4739,0.0131,0.0881,0.7464
0,39,0.0013,0.0484,0.1261,0.4776,0.0132,0.092,0.7586
0,40,0.0012,0.0486,0.1255,0.4816,0.0131,0.0882,0.7582
0,41,0.0015,0.0488,0.1253,0.4821,0.0118,0.0872,0.7567
0,42,0.004,0.0489,0.127,0.4815,0.0118,0.0871,0.7603
0,43,0.0016,0.049,0.1261,0.4863,0.0119,0.0877,0.7626
0,44,0.0042,0.049,0.1256,0.4924,0.0131,0.0907,0.775
0,45,0.0012,0.0492,0.1265,0.4948,0.0122,0.0866,0.7705
0,46,0.0039,0.0496,0.1265,0.5012,0.0115,0.0854,0.7781
0,47,0.001,0.0494,0.1264,0.5063,0.0132,0.0867,0.783
0,48,0.0039,0.0494,0.1281,0.4916,0.0132,0.0869,0.7731
0,49,0.0012,0.0494,0.1258,0.4945,0.014,0.0872,0.7721
0,50,0.0011,0.0495,0.1282,0.5015,0.014,0.0867,0.781
0,51,0.0011,0.0496,0.1291,0.5045,0.0124,0.0867,0.7834
0,52,0.0018,0.0499,0.1316,0.5031,0.0132,0.0868,0.7864
