run,tick,insert,gravity,movement,behavior,reset,paint,total
0,0,0.0024,0.0217,0.0138,0.0936,0.0127,0.0295,0.1737
0,1,0.0015,0.0123,0.0207,0.1016,0.0108,0.0254,0.1723
0,2,0.0009,0.0182,0.0144,0.0968,0.011,0.0266,0.1679
0,3,0.0013,0.0116,0.0149,0.0874,0.0138,0.0268,0.1558
0,4,0.0009,0.0169,0.0159,0.0919,0.0112,0.0267,0.1635
0,5,0.001,0.0171,0.016,0.0897,0.0118,0.0267,0.1623
0,6,0.0045,0.02,0.0173,0.0988,0.0076,0.0252,0.1734
0,7,0.001,0.0169,0.0184,0.0929,0.0122,0.0265,0.1679
0,8,0.001,0.0161,0.019,0.0924,0.0148,0.0267,0.17
0,9,0.0013,0.0167,0.0199,0.0947,0.0138,0.0264,0.1728
0,10,0.0009,0.0172,0.0212,0.104,0.0091,0.0257,0.1781
0,11,0.0014,0.0134,0.0213,0.1022,0.0149,0.0269,0.1801
0,12,0.0014,0.0117,0.0224,0.1,0.0138,0.0265,0.1758
0,13,0.0009,0.0172,0.0229,0.1041,0.0128,0.028,0.1859
0,14,0.0009,0.0186,0.0237,0.1075,0.0115,0.0275,0.1897
0,15,0.001,0.0173,0.0229,0.1088,0.0126,0.0265,0.1891
0,16,0.0011,0.0181,0.0234,0.1017,0.0142,0.0267,0.1852
0,17,0.001,0.012,0.0235,0.1029,0.0118,0.0265,0.1777
0,18,0.0008,0.0118,0.0236,0.1033,0.0143,0.0272,0.181
0,19,0.0015,0.0122,0.0237,0.1083,0.0146,0.0268,0.1871
0,20,0.0026,0.0125,0.0242,0.1079,0.0129,0.0265,0.1866
0,21,0.001,0.0176,0.0246,0.1188,0.0128,0.0251,0.1999
0,22,0.0042,0.0151,0.024,0.1139,0.0129,0.0264,0.1965
0,23,0.0009,0.0179,0.0255,0.1186,0.0115,0.0252,0.1996
0,24,0.001,0.0155,0.0248,0.1108,0.0148,0.0271,0.194
0,25,0.0013,0.012,0.0254,0.1143,0.0114,0.0266,0.191
0,26,0.0011,0.0194,0.0254,0.1158,0.0142,0.0269,0.2028
0,27,0.0014,0.012,0.0259,0.1184,0.0127,0.0266,0.197
0,28,0.001,0.0184,0.0266,0.1138,0.0137,0.0265,0.2
0,29,0.0009,0.0214,0.026,0.1192,0.0144,0.028,0.2099
0,30,0.0015,0.0132,0.0254,0.1197,0.0117,0.0288,0.2003
0,31,0.0008,0.0183,0.0258,0.1281,0.0132,0.0263,0.2125
0,32,0.0009,0.0178,0.0261,0.119,0.0141,0.0264,0.2043
0,33,0.0011,0.0184,0.0252,0.1155,0.015,0.027,0.2022
0,34,0.0016,0.0116,0.0263,0.1178,0.0136,0.0266,0.1975
0,35,0.0008,0.0177,0.0263,0.1298,0.0114,0.0252,0.2112
0,36,0.0038,0.0131,0.0263,0.1175,0.0145,0.0266,0.2018
0,37,0.0008,0.0181,0.0265,0.1243,0.0115,0.0322,0.2134
0,38,0.0017,0.0279,0.0269,0.1199,0.0144,0.0315,0.2223
0,39,0.0009,0.0186,0.027,0.1268,0.0109,0.025,0.2092
0,40,0.0009,0.0145,0.0279,0.1297,0.0139,0.0266,0.2135
0,41,0.0012,0.0189,0.0276,0.1257,0.0141,0.0266,0.2141
0,42,0.0007,0.0183,0.0279,0.1308,0.012,0.0265,0.2162
0,43,0.0013,0.0192,0.0275,0.1245,0.014,0.0266,0.2131
0,44,0.0008,0.0181,0.0278,0.1336,0.015,0.0327,0.228
0,45,0.0017,0.0195,0.028,0.1351,0.0137,0.0337,0.2317
0,46,0.0033,0.0193,0.0284,0.1303,0.0148,0.0269,0.223
0,47,0.0015,0.0121,0.0291,0.1298,0.0143,0.0265,0.2133
0,48,0.0008,0.0183,0.0294,0.1287,0.015,0.0264,0.2186
0,49,0.0009,0.0119,0.03,0.1332,0.0117,0.0265,0.2142
0,50,0.0013,0.012,0.029,0.1322,0.0147,0.0266,0.2158
0,51,0.0009,0.02,0.0292,0.1333,0.0148,0.027,0.2252
0,52,0.0008,0.0194,0.03,0.136,0.0175,0.0291,0.2328
0,53,0.0041,0.0222,0.0297,0.1358,0.0149,0.0268,0.2335
0,54,0.0008,0.0238,0.0287,0.1345,0.017,0.0265,0.2313
0,55,0.0037,0.0219,0.0289,0.1389,0.0115,0.0265,0.2314
0,56,0.0008,0.0236,0.0285,0.1361,0.0172,0.0267,0.2329
0,57,0.0039,0.0203,0.0302,0.1382,0.0149,0.0269,0.2344
0,58,0.0011,0.0124,0.0302,0.1315,0.0125,0.0267,0.2144
0,59,0.0008,0.021,0.03,0.1378,0.0134,0.0265,0.2295
0,60,0.0012,0.0122,0.0306,0.1346,0.0139,0.0268,0.2193
0,61,0.0008,0.019,0.0295,0.1331,0.0146,0.0267,0.2237
0,62,0.0013,0.0128,0.0299,0.1333,0.016,0.0267,0.22
0,63,0.0009,0.0178,0.032,0.1452,0.0141,0.0254,0.2354
0,64,0.0009,0.0181,0.0301,0.1328,0.0142,0.0266,0.2227
0,65,0.0008,0.0189,0.0307,0.1321,0.0112,0.0265,0.2202
0,66,0.001,0.0188,0.0304,0.134,0.0152,0.0266,0.226
0,67,0.0008,0.0231,0.0301,0.1312,0.0143,0.0266,0.2261
0,68,0.0009,0.0188,0.0306,0.1338,0.0137,0.0266,0.2244
0,69,0.001,0.0121,0.0309,0.134,0.015,0.0281,0.2211
0,70,0.0009,0.0197,0.0308,0.1305,0.014,0.0267,0.2226
0,71,0.0007,0.0233,0.031,0.1314,0.0143,0.0272,0.2279
0,72,0.0012,0.013,0.0304,0.1331,0.0111,0.0265,0.2153
0,73,0.001,0.0125,0.0317,0.1375,0.012,0.0305,0.2252
0,74,0.0012,0.0245,0.0308,0.1414,0.0149,0.03,0.2428
0,75,0.0016,0.0201,0.0307,0.1386,0.0149,0.0266,0.2325
0,76,0.0027,0.0189,0.0312,0.139,0.0142,0.0266,0.2326
0,77,0.0013,0.0122,0.0312,0.1401,0.0144,0.0267,0.2259
0,78,0.001,0.0126,0.0317,0.1364,0.0152,0.027,0.2239
0,79,0.0009,0.0117,0.0325,0.1375,0.0148,0.027,0.2244
0,80,0.0012,0.0128,0.0321,0.1384,0.0128,0.0264,0.2237
0,81,0.0011,0.0197,0.0315,0.141,0.0152,0.0267,0.2352
0,82,0.0021,0.0133,0.0315,0.134,0.0143,0.0266,0.2218
0,83,0.0007,0.0206,0.0333,0.1342,0.0173,0.0298,0.2359
0,84,0.0038,0.0188,0.0319,0.134,0.0156,0.0276,0.2317
0,85,0.0009,0.0199,0.0323,0.1371,0.0158,0.0268,0.2328
0,86,0.0013,0.0185,0.0323,0.1337,0.0142,0.0268,0.2268
0,87,0.0008,0.019,0.0326,0.1415,0.0144,0.0306,0.2389
0,88,0.0027,0.0125,0.0324,0.1326,0.0167,0.0268,0.2237
0,89,0.0008,0.0192,0.0331,0.1351,0.0135,0.0266,0.2283
0,90,0.0009,0.0189,0.0329,0.1357,0.0139,0.0267,0.229
0,91,0.0035,0.0203,0.0331,0.1338,0.0118,0.0265,0.229
0,92,0.0007,0.0191,0.0329,0.1345,0.0116,0.0264,0.2252
0,93,0.0007,0.019,0.0338,0.1348,0.0144,0.0266,0.2293
0,94,0.0011,0.0194,0.0331,0.141,0.016,0.0268,0.2374
0,95,0.0008,0.0188,0.0336,0.1389,0.0128,0.0265,0.2314
0,96,0.0013,0.0198,0.0331,0.1377,0.0148,0.027,0.2337
0,97,0.0008,0.0186,0.0326,0.132,0.0115,0.0269,0.2224
0,98,0.0014,0.0194,0.0322,0.1335,0.0142,0.0267,0.2274
0,99,0.0012,0.013,0.0327,0.1364,0.0112,0.0269,0.2214
0,100,0.0016,0.0109,0.0329,0.1345,0.0149,0.0288,0.2236
0,101,0.0038,0.0212,0.0365,0.1442,0.0076,0.0257,0.239
0,102,0.001,0.021,0.0368,0.1404,0.0142,0.0252,0.2386
0,103,0.0014,0.013,0.0413,0.1514,0.0131,0.0265,0.2467
0,104,0.0013,0.0127,0.0405,0.1481,0.0126,0.0267,0.2419
0,105,0.0008,0.0192,0.0315,0.135,0.0115,0.0264,0.2244
0,106,0.001,0.0202,0.0328,0.133,0.0173,0.0297,0.234
0,107,0.004,0.0222,0.0325,0.1352,0.0142,0.0268,0.2349
0,108,0.0011,0.0272,0.0333,0.1351,0.0161,0.0267,0.2395
0,109,0.0008,0.0191,0.0327,0.1349,0.0111,0.027,0.2256
0,110,0.0015,0.0161,0.0356,0.134,0.0139,0.0267,0.2278
0,111,0.0009,0.0193,0.0363,0.1391,0.0129,0.0267,0.2352
0,112,0.0009,0.013,0.0328,0.1328,0.0113,0.0264,0.2172
0,113,0.0008,0.0147,0.0421,0.1423,0.01,0.0249,0.2348
0,114,0.0056,0.0125,0.0343,0.1335,0.0143,0.0266,0.2268
0,115,0.001,0.021,0.0333,0.1321,0.012,0.0294,0.2288
0,116,0.0008,0.019,0.0333,0.131,0.0149,0.0269,0.2259
0,117,0.001,0.0194,0.0344,0.1369,0.0148,0.0268,0.2333
0,118,0.0014,0.0126,0.0351,0.1355,0.0114,0.0265,0.2225
0,119,0.0011,0.0126,0.0338,0.1329,0.0152,0.0267,0.2223
0,120,0.0007,0.0192,0.0341,0.1329,0.013,0.0265,0.2264
0,121,0.0008,0.0188,0.0337,0.1325,0.0128,0.0264,0.225
0,122,0.0007,0.0204,0.0338,0.1309,0.0177,0.0279,0.2314
0,123,0.0015,0.0122,0.0337,0.1334,0.0145,0.0264,0.2217
0,124,0.0008,0.0188,0.0335,0.1313,0.0129,0.0266,0.2239
0,125,0.0008,0.0195,0.0336,0.1344,0.0141,0.0327,0.2351
0,126,0.001,0.0162,0.034,0.1294,0.0149,0.0269,0.2224
0,127,0.0008,0.0232,0.0344,0.1326,0.0128,0.0265,0.2303
0,128,0.0008,0.0198,0.0338,0.1303,0.0142,0.0268,0.2257
0,129,0.0008,0.0192,0.0333,0.1329,0.0127,0.0265,0.2254
0,130,0.0008,0.0192,0.0333,0.1292,0.0138,0.0265,0.2228
0,131,0.0007,0.0191,0.0337,0.1311,0.0115,0.0266,0.2227
0,132,0.0023,0.0193,0.0344,0.1401,0.0149,0.0266,0.2376
0,133,0.0011,0.0125,0.0333,0.1315,0.0148,0.0271,0.2203
0,134,0.0012,0.0123,0.0341,0.1331,0.0133,0.0265,0.2205
0,135,0.001,0.0187,0.0339,0.1295,0.014,0.0266,0.2237
0,136,0.001,0.0193,0.0331,0.1343,0.0128,0.0264,0.2269
0,137,0.0008,0.0189,0.034,0.1332,0.015,0.0263,0.2282
0,138,0.0008,0.0206,0.0341,0.1356,0.0128,0.03,0.2339
0,139,0.0037,0.0203,0.0335,0.1345,0.0128,0.0265,0.2313
0,140,0.001,0.0192,0.0342,0.1344,0.0126,0.0268,0.2282
0,141,0.0008,0.019,0.0331,0.1347,0.0142,0.0265,0.2283
