run,tick,insert,gravity,movement,behavior,reset,paint,total
0,0,0.0003,0.0396,0.0239,0.0927,0.0278,0.0454,0.2297
0,1,0.0002,0.0399,0.0241,0.0934,0.0279,0.0443,0.2298
0,2,0.0002,0.0397,0.0247,0.0927,0.0274,0.0444,0.2291
0,3,0.0001,0.0395,0.0253,0.0937,0.0279,0.0468,0.2333
0,4,0.0002,0.0397,0.0258,0.0938,0.0277,0.0441,0.2313
0,5,0.0001,0.0401,0.0266,0.0951,0.0278,0.0442,0.2339
0,6,0.0002,0.0397,0.0273,0.0948,0.0276,0.0443,0.2339
0,7,0.0001,0.0397,0.0283,0.0957,0.0278,0.0441,0.2357
0,8,0.0001,0.0398,0.0289,0.0962,0.0278,0.0442,0.237
0,9,0.0002,0.0395,0.0299,0.0975,0.0268,0.044,0.2379
0,10,0.0001,0.037,0.0281,0.09,0.0256,0.0409,0.2217
0,11,0.0002,0.0368,0.0286,0.0902,0.0257,0.0406,0.2221
0,12,0.0001,0.037,0.0293,0.0914,0.0259,0.0408,0.2245
0,13,0.0002,0.0368,0.0299,0.092,0.0256,0.0411,0.2256
0,14,0.0002,0.0369,0.0304,0.0927,0.0258,0.0408,0.2268
0,15,0.0001,0.0371,0.031,0.0937,0.0256,0.0408,0.2283
0,16,0.0001,0.037,0.0312,0.0939,0.0259,0.044,0.2321
0,17,0.0002,0.0372,0.0313,0.0943,0.0257,0.0408,0.2295
0,18,0.0002,0.0373,0.0316,0.0952,0.0257,0.041,0.231
0,19,0.0002,0.0371,0.0318,0.0957,0.0257,0.041,0.2315
0,20,0.0001,0.0371,0.0326,0.0957,0.0256,0.0408,0.2319
0,21,0.0001,0.0371,0.0331,0.0998,0.026,0.0441,0.2402
0,22,0.0001,0.0379,0.0336,0.0965,0.0256,0.0408,0.2345
0,23,0,0.0376,0.0345,0.0974,0.0258,0.0442,0.2395
0,24,0.0002,0.0378,0.0345,0.0972,0.0256,0.0409,0.2362
0,25,0.0002,0.0375,0.0347,0.0989,0.0257,0.0408,0.2378
0,26,0.0002,0.0377,0.0352,0.0989,0.0259,0.0409,0.2388
0,27,0.0001,0.0378,0.0356,0.0994,0.0257,0.0407,0.2393
0,28,0.0001,0.0381,0.0361,0.1002,0.0256,0.0408,0.2409
0,29,0.0001,0.0379,0.0363,0.101,0.0254,0.0413,0.242
0,30,0.0002,0.0353,0.0336,0.094,0.024,0.0381,0.2252
0,31,0.0002,0.0355,0.0338,0.0939,0.0241,0.0382,0.2257
0,32,0.0001,0.0355,0.0341,0.0951,0.0237,0.0381,0.2266
0,33,0.0001,0.0353,0.0339,0.0954,0.0238,0.0382,0.2267
0,34,0.0001,0.0356,0.0344,0.0956,0.024,0.0381,0.2278
0,35,0.0001,0.0359,0.0349,0.0967,0.0239,0.038,0.2295
0,36,0.0001,0.0359,0.0351,0.0964,0.0238,0.0411,0.2324
0,37,0.0001,0.0363,0.0358,0.0973,0.0239,0.0382,0.2316
0,38,0.0001,0.0361,0.0361,0.0984,0.0239,0.0381,0.2327
0,39,0.0001,0.036,0.0366,0.0986,0.024,0.038,0.2333
0,40,0.0001,0.0364,0.0372,0.0993,0.0239,0.038,0.2349
0,41,0.0001,0.0362,0.0374,0.1,0.024,0.0378,0.2355
0,42,0.0001,0.0363,0.0373,0.1002,0.0239,0.0381,0.2359
0,43,0,0.0362,0.0374,0.1034,0.0241,0.0411,0.2422
0,44,0.0001,0.0366,0.0378,0.1008,0.0241,0.0381,0.2375
0,45,0.0001,0.0365,0.0385,0.101,0.0241,0.038,0.2382
0,46,0.0001,0.0365,0.0385,0.1014,0.0241,0.0379,0.2385
0,47,0.0001,0.0368,0.0393,0.1021,0.0244,0.038,0.2407
0,48,0.0001,0.0368,0.0395,0.1027,0.0242,0.0384,0.2417
0,49,0.0001,0.0374,0.0397,0.1023,0.0241,0.0385,0.2421
0,50,0.0001,0.0371,0.0397,0.1033,0.024,0.0386,0.2428
0,51,0.0002,0.037,0.0403,0.104,0.0241,0.0386,0.2442
0,52,0.0001,0.037,0.0402,0.1073,0.024,0.0413,0.2499
0,53,0.0001,0.0479,0.0407,0.1048,0.0243,0.0414,0.2592
0,54,0.0001,0.0369,0.0404,0.1068,0.0239,0.0448,0.2529
0,55,0.0002,0.0379,0.0402,0.1051,0.024,0.0382,0.2456
0,56,0.0001,0.0373,0.0404,0.1071,0.0237,0.0386,0.2472
0,57,0.0001,0.0375,0.0406,0.105,0.0238,0.0381,0.2451
0,58,0.0001,0.0379,0.0413,0.106,0.0239,0.0384,0.2476
0,59,0.0001,0.0375,0.0417,0.1057,0.0242,0.0381,0.2473
0,60,0.0001,0.0372,0.0418,0.1065,0.024,0.0381,0.2477
0,61,0.0001,0.0377,0.0414,0.1065,0.0242,0.0382,0.2481
0,62,0.0001,0.0375,0.0418,0.1063,0.0238,0.0386,0.2481
0,63,0.0002,0.0373,0.0413,0.1067,0.0237,0.0408,0.25
0,64,0.0002,0.0371,0.041,0.1083,0.0239,0.038,0.2485
0,65,0.0001,0.0375,0.0417,0.1123,0.0243,0.0386,0.2545
0,66,0.0001,0.0375,0.0416,0.1082,0.024,0.0382,0.2496
0,67,0,0.037,0.0414,0.1075,0.0241,0.038,0.248
0,68,0.0001,0.0374,0.0417,0.1082,0.0239,0.0382,0.2495
0,69,0.0002,0.0375,0.0415,0.1039,0.0224,0.0359,0.2414
0,70,0.0001,0.035,0.039,0.1015,0.0224,0.0355,0.2335
0,71,0.0001,0.0351,0.0389,0.101,0.0224,0.0351,0.2326
0,72,0,0.035,0.0386,0.1007,0.022,0.0355,0.2318
0,73,0,0.0346,0.0385,0.1019,0.0223,0.0353,0.2326
0,74,0.0001,0.0346,0.039,0.1017,0.0221,0.0352,0.2327
0,75,0.0001,0.0351,0.0393,0.1023,0.0223,0.0352,0.2343
0,76,0.0001,0.0348,0.0399,0.1014,0.0222,0.0383,0.2367
0,77,0.0002,0.0347,0.0399,0.1028,0.0222,0.0352,0.235
0,78,0.0001,0.0348,0.0402,0.104,0.0222,0.0353,0.2366
0,79,0.0001,0.035,0.0409,0.1035,0.0224,0.0354,0.2373
0,80,0.0001,0.0355,0.0408,0.1045,0.0222,0.0353,0.2384
0,81,0.0001,0.0355,0.0445,0.1044,0.0222,0.0352,0.2419
0,82,0,0.035,0.0408,0.1036,0.022,0.0356,0.237
0,83,0.0001,0.0349,0.0418,0.1039,0.0222,0.0352,0.2381
0,84,0.0001,0.0347,0.0412,0.1042,0.0223,0.0352,0.2377
0,85,0.0001,0.0351,0.0416,0.1049,0.0221,0.0353,0.2391
0,86,0.0001,0.035,0.0408,0.105,0.0224,0.0352,0.2385
0,87,0.0001,0.035,0.0412,0.1053,0.0222,0.0353,0.2391
0,88,0.0001,0.035,0.0409,0.1047,0.022,0.0354,0.2381
0,89,0.0001,0.0354,0.0415,0.1055,0.0223,0.0378,0.2426
0,90,0,0.0349,0.0415,0.1061,0.0223,0.0352,0.24
0,91,0.0002,0.0351,0.0415,0.1052,0.022,0.0354,0.2394
0,92,0.0001,0.0351,0.0414,0.1066,0.0223,0.0353,0.2408
0,93,0.0001,0.0357,0.0424,0.1066,0.0221,0.0353,0.2422
0,94,0.0001,0.0349,0.042,0.1077,0.0222,0.0354,0.2423
0,95,0.0002,0.0353,0.0422,0.1069,0.0225,0.0387,0.2458
0,96,0.0001,0.0352,0.042,0.1076,0.022,0.0355,0.2424
0,97,0,0.035,0.0419,0.1079,0.0225,0.0352,0.2425
0,98,0.0001,0.0352,0.0413,0.1087,0.0224,0.0353,0.243
0,99,0.0001,0.0351,0.0415,0.108,0.0224,0.0355,0.2426
0,100,0.0001,0.0349,0.0417,0.1073,0.0224,0.0353,0.2417
0,101,0,0.0352,0.0416,0.1089,0.0221,0.0354,0.2432
0,102,0.0002,0.0348,0.042,0.1089,0.0222,0.0357,0.2438
0,103,0.0001,0.0351,0.0415,0.1082,0.0223,0.0353,0.2425
0,104,0,0.035,0.041,0.1091,0.0222,0.0354,0.2427
0,105,0.0001,0.035,0.0409,0.1087,0.0222,0.0354,0.2423
0,106,0.0001,0.0351,0.0417,0.1095,0.022,0.0354,0.2438
0,107,0,0.0351,0.0417,0.1093,0.0222,0.0355,0.2438
0,108,0.0001,0.035,0.042,0.109,0.0222,0.0354,0.2437
0,109,0.0001,0.0349,0.0405,0.1065,0.0215,0.0375,0.241
0,110,0.0001,0.0342,0.0404,0.1068,0.0217,0.0343,0.2375
0,111,0.0001,0.0345,0.0402,0.1058,0.0213,0.0341,0.236
0,112,0.0001,0.0339,0.0407,0.106,0.0215,0.0341,0.2363
0,113,0.0001,0.0337,0.0409,0.1062,0.0215,0.0341,0.2365
0,114,0.0001,0.0339,0.0409,0.1111,0.0216,0.034,0.2416
0,115,0.0001,0.0338,0.0408,0.1067,0.0217,0.0344,0.2375
0,116,0.0001,0.0338,0.0408,0.1069,0.0213,0.034,0.2369
0,117,0.0001,0.034,0.0412,0.1071,0.0213,0.0341,0.2378
