run,tick,insert,gravity,movement,behavior,reset,paint,total
0,0,0.007,0.0302,0.0062,0.1156,0.0071,0.0595,0.2256
0,1,0.0028,0.0192,0.0076,0.1491,0.0073,0.0411,0.2271
0,2,0.0026,0.0173,0.0075,0.1073,0.0084,0.0473,0.1904
0,3,0.0025,0.0144,0.0077,0.1115,0.0062,0.0433,0.1856
0,4,0.0024,0.0147,0.0085,0.1075,0.0061,0.0428,0.182
0,5,0.0035,0.0147,0.009,0.1109,0.0062,0.0425,0.1868
0,6,0.0023,0.0151,0.0107,0.1117,0.0061,0.0363,0.1822
0,7,0.0022,0.013,0.0102,0.1113,0.0076,0.038,0.1823
0,8,0.0025,0.0141,0.0107,0.1149,0.0061,0.0435,0.1918
0,9,0.0022,0.0141,0.0129,0.1111,0.0063,0.0415,0.1881
0,10,0.0025,0.0148,0.0121,0.1095,0.0062,0.0412,0.1863
0,11,0.0035,0.0144,0.0123,0.1134,0.0061,0.0409,0.1906
0,12,0.0024,0.0149,0.0127,0.1117,0.0065,0.0363,0.1845
0,13,0.0024,0.0134,0.0132,0.1096,0.0062,0.0412,0.186
0,14,0.0023,0.0152,0.0132,0.1098,0.0062,0.0407,0.1874
0,15,0.0024,0.0209,0.0178,0.1138,0.0074,0.0407,0.203
0,16,0.0026,0.0148,0.0142,0.1103,0.0062,0.0443,0.1924
0,17,0.0022,0.0147,0.0143,0.1137,0.0062,0.0438,0.1949
0,18,0.0023,0.0191,0.0144,0.1104,0.0066,0.0431,0.1959
0,19,0.0023,0.0149,0.016,0.1104,0.0066,0.0504,0.2006
0,20,0.0023,0.0178,0.0153,0.114,0.0061,0.0447,0.2002
0,21,0.0023,0.0148,0.0156,0.111,0.0062,0.0441,0.194
0,22,0.0023,0.0155,0.0159,0.1103,0.0063,0.0446,0.1949
0,23,0.0025,0.0154,0.0166,0.1173,0.0062,0.0429,0.2009
0,24,0.0024,0.0155,0.0166,0.1104,0.0062,0.0425,0.1936
0,25,0.0024,0.0153,0.0168,0.1146,0.0061,0.0378,0.193
0,26,0.0024,0.0138,0.0173,0.1139,0.0062,0.0425,0.1961
0,27,0.0024,0.0152,0.0178,0.1105,0.0078,0.0427,0.1964
0,28,0.0024,0.0155,0.0178,0.1146,0.0062,0.0438,0.2003
0,29,0.0024,0.0154,0.0218,0.1108,0.0062,0.0366,0.1932
0,30,0.0022,0.0144,0.0177,0.1105,0.0061,0.0423,0.1932
0,31,0.0024,0.015,0.0179,0.1168,0.0064,0.0371,0.1956
0,32,0.0028,0.014,0.0219,0.1106,0.0061,0.0454,0.2008
0,33,0.0023,0.0154,0.0181,0.1109,0.0061,0.0428,0.1956
0,34,0.0027,0.0163,0.0199,0.1228,0.0066,0.0462,0.2145
0,35,0.0025,0.0163,0.0206,0.1192,0.0064,0.046,0.211
0,36,0.0042,0.0155,0.0199,0.1164,0.0065,0.0481,0.2106
0,37,0.0027,0.0163,0.0206,0.1213,0.0065,0.0442,0.2116
0,38,0.0024,0.0164,0.021,0.1163,0.0068,0.0445,0.2074
0,39,0.0024,0.0163,0.0211,0.1249,0.0231,0.0454,0.2332
0,40,0.0041,0.0229,0.0261,0.1215,0.0077,0.0444,0.2267
0,41,0.0025,0.0166,0.0226,0.1555,0.0076,0.0426,0.2474
