run,tick,insert,gravity,movement,behavior,reset,paint,total
0,0,0.0067,0.0227,0.0099,0.1284,0.0222,0.0558,0.2457
0,1,0.0027,0.0186,0.0103,0.1276,0.0174,0.0461,0.2227
0,2,0.0025,0.0181,0.0092,0.128,0.0183,0.0525,0.2286
0,3,0.0025,0.0178,0.0097,0.1487,0.0169,0.0465,0.2421
0,4,0.0026,0.0176,0.0103,0.1353,0.0183,0.0476,0.2317
0,5,0.0032,0.0174,0.0128,0.1429,0.0204,0.0493,0.246
0,6,0.0028,0.0181,0.0113,0.1276,0.0142,0.0498,0.2238
0,7,0.0025,0.0177,0.014,0.1354,0.0148,0.0502,0.2346
0,8,0.0024,0.018,0.0145,0.1202,0.0144,0.0464,0.2159
0,9,0.0025,0.0179,0.0156,0.1198,0.0162,0.0459,0.2179
0,10,0.0023,0.0175,0.0155,0.1236,0.0143,0.0461,0.2193
0,11,0.0025,0.018,0.0169,0.1465,0.0191,0.0461,0.2491
0,12,0.0023,0.0184,0.0157,0.1223,0.0155,0.0459,0.2201
0,13,0.0024,0.0188,0.0154,0.1182,0.0144,0.0457,0.2149
0,14,0.0025,0.0186,0.0164,0.127,0.0139,0.0503,0.2287
0,15,0.0025,0.0187,0.0171,0.1212,0.0143,0.0471,0.2209
0,16,0.0024,0.0178,0.0167,0.1518,0.0147,0.049,0.2524
0,17,0.0023,0.0191,0.0166,0.1329,0.0151,0.047,0.233
0,18,0.0026,0.0574,0.0184,0.1199,0.0519,0.0959,0.3461
0,19,0.0044,0.0535,0.0236,0.1271,0.0405,0.0783,0.3274
0,20,0.0035,0.0405,0.022,0.1294,0.0323,0.0624,0.2901
0,21,0.0031,0.0297,0.0204,0.1196,0.0231,0.0757,0.2716
0,22,0.0036,0.0281,0.0205,0.1188,0.0244,0.0659,0.2613
0,23,0.0024,0.0288,0.0213,0.1199,0.0436,0.0814,0.2974
0,24,0.0036,0.0573,0.021,0.1164,0.0517,0.0871,0.3371
0,25,0.0036,0.0382,0.0213,0.118,0.0276,0.0549,0.2636
0,26,0.003,0.0276,0.0267,0.1167,0.0263,0.0721,0.2724
0,27,0.0039,0.036,0.0233,0.1228,0.0339,0.0622,0.2821
0,28,0.0042,0.0271,0.0255,0.1493,0.0238,0.0719,0.3018
0,29,0.0025,0.029,0.0224,0.1162,0.0248,0.0682,0.2631
0,30,0.0034,0.0529,0.0216,0.1207,0.0521,0.0875,0.3382
0,31,0.004,0.0557,0.0215,0.1167,0.0532,0.0858,0.3369
0,32,0.0061,0.0248,0.0239,0.1293,0.0263,0.0693,0.2797
0,33,0.0029,0.0264,0.0239,0.1175,0.0266,0.088,0.2853
0,34,0.0035,0.0567,0.0224,0.1159,0.0495,0.0965,0.3445
0,35,0.0033,0.0565,0.0227,0.1197,0.0317,0.0631,0.297
0,36,0.0033,0.0357,0.0234,0.1202,0.0246,0.0671,0.2743
0,37,0.0026,0.0286,0.0236,0.117,0.0319,0.0657,0.2694
0,38,0.0032,0.0276,0.0281,0.1506,0.0521,0.088,0.3496
0,39,0.0037,0.059,0.0308,0.1467,0.0507,0.0563,0.3472
0,40,0.0028,0.0265,0.0255,0.1162,0.0272,0.0751,0.2733
0,41,0.0027,0.0272,0.0252,0.1174,0.0317,0.0721,0.2763
0,42,0.0032,0.0278,0.0253,0.1205,0.0231,0.0653,0.2652
0,43,0.0028,0.027,0.0246,0.1158,0.0319,0.064,0.2661
0,44,0.0034,0.0348,0.0254,0.1161,0.0322,0.0675,0.2794
0,45,0.0031,0.0365,0.0258,0.119,0.0262,0.0616,0.2722
0,46,0.0028,0.0297,0.0242,0.1168,0.0378,0.0631,0.2744
0,47,0.0029,0.0271,0.0267,0.12,0.0279,0.0691,0.2737
0,48,0.0026,0.0268,0.0272,0.1159,0.0283,0.0769,0.2777
0,49,0.0061,0.024,0.0287,0.1204,0.0292,0.0631,0.2715
0,50,0.0032,0.027,0.0318,0.158,0.029,0.0648,0.3138
